,movie_id,titile,comment_id,positive,negative,speech,neutral,skip
12076,17210,"Блін, вчіть українську мову !!! Мать вашу !!!!!!!!!!!!!!!!!!!!!!!!!",1539,0.0695517510175705,0.3140605390071869,0.0503406263887882,0.1037586331367492,0.2227101624011993
12077,17210,"Ви де живете  ?! В Україні ?! От і все, нєфіг ""глаголіть""!!!!!!!!!!",1540,0.0209742411971092,0.2509227991104126,0.2018232196569442,0.1561148911714553,0.3276783227920532
12078,18766,"Дмитре, фільм не створено за мотивами книги. Це сценарій американки Халупи, яка почула про Голод від свого дідуся. Книгу Оруел написав почувши від Гарета правду про срср.",1541,0.0216253343969583,0.0656148344278335,0.0017107223393395,0.6723417043685913,0.4455395638942718
12083,20145,"Ну таке, не зайшло, хоча сама зйокма гарна",1546,0.0216253343969583,0.1968362182378769,0.0005133356316946,0.0197291281074285,0.9263137578964232
12084,18153,чудовий фільм,1547,0.0113417543470859,0.0006363342981785,1.000000338535756e-05,0.0025609128642827,0.979677677154541
12085,20259,чого це всн за гроші,1548,0.0064982711337506,0.0244330931454896,0.0033866118174046,0.0005984087474644,0.9808859825134276
12086,17032,"""...герой по-необережності вбиває нахабного клієнта, який, як згодом з'ясувалося, був сином члена Євросоюзу.""  Під час другої світової у деяких полків був ""син"" - хлопчик, якого називали ""син полку"". І ось тепер у країнах Євросоюзу з'явилися свої сини! Нове відкриття авторів сайту - ""син члена Євросоюзу!"" Залишається висніть тільки дві речі: мова йде про те, що у члена Євросоюзу - країни є син, або у країни зі складу Євросоюзу є член?",1549,0.0302245877683162,0.1159707233309745,0.0216253343969583,0.1645264774560928,0.8479777574539185
12090,17426,"м


хх",1553,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.0284460354596376,0.3140605390071869
12091,18943,Він такий мі міміміфний,1554,0.0737062692642211,0.0106625109910964,1.000000338535756e-05,0.0780881643295288,0.9416641592979432
12092,17544,"хороший фильм,но французские диалоги Необходимо переводить,хотябы субтитрами—многое теряется!",1555,0.3073680400848388,0.1097157895565033,0.0012548431986942,0.4301573634147644,0.1008886247873306
12094,19853,ДУЖЕ ЦІКАВИЙ,1557,1.000000338535756e-05,0.0758681744337081,1.000000338535756e-05,0.0011087309103459,0.9993003606796264
12095,20145,Кіно класне но нічого не ясно а так сподобалося,1558,0.0321107059717178,0.2337163686752319,0.0005457804654724,0.0351548418402671,0.5621865391731262
12098,17021,"фільм виглядає незавершеним,кінець,який маєпродовжитися",1561,0.0351548418402671,0.0656148344278335,0.0042087957262992,0.1732981950044632,0.7773098945617676
12099,18746,Доволі класне кіно мені сподобалося,1562,0.132974237203598,0.0637249946594238,0.0006170755368657,0.0259673595428466,0.4688006341457367
12101,19407,Сайт тупит невозможно смоьреть 100 раз перезапускал,1564,0.0488677844405174,0.0518554598093032,1.000000338535756e-05,0.5312193632125854,0.287777841091156
12102,19047,Не зрозуміло взагалі????,1565,1.000000338535756e-05,0.3140605390071869,0.0021257030311971,0.2450950145721435,0.6442351341247559
12106,19047,"Так,суцільне розчарування..я чекала чогось цікавішого",1534,0.0566624328494071,0.275139719247818,0.0091356365010142,0.0197291281074285,0.8706072568893433
12123,17122,"Якісне, прикольне, а головне - наше кіно. Подивився із задоволенням! А з часом планую ще раз переглянути",1495,0.2450950145721435,0.1225332170724868,0.0020607432816177,0.0120637798681855,0.9416641592979432
12127,17364,Великолепный Дензил Вашингтон.. что тут ещё сказать. ,1491,0.1602760255336761,0.1919427812099456,0.0006363342981785,0.4149088561534881,0.1067005917429924
12128,17547,фільми повинні бути виключно українською.,1490,0.0695517510175705,0.0341104269027709,1.000000338535756e-05,0.2942249774932861,0.5544804334640503
12129,3610,Не можу зрозуміти чому більшість фільмів на російській...,1489,0.0396488420665264,0.2281664758920669,0.0097184795886278,0.0656148344278335,0.771853506565094
12130,9678,Чому російською ??,1488,0.000482854549773,0.0047651990316808,1.000000338535756e-05,0.4225146472454071,0.8311530351638794
12132,17547,"хотелось посмотреть,но на русском",1485,0.1871426999568939,0.027595279738307,1.000000338535756e-05,0.546748161315918,0.1008886247873306
12134,16240,лучший фильм в своём роде ????????????????????????????????????????,1483,0.0003453502140473,0.1403462588787078,0.0259673595428466,0.2568419873714447,0.1037586331367492
12135,17875,Класно,1482,0.8221991658210754,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.6584275364875793
12137,8955,а де український дубляж?,1479,1.000000338535756e-05,0.2120788097381591,1.000000338535756e-05,0.3415925204753876,0.6791887283325195
12139,16572,"Герої йдуть по музею повз скелетів динозаврів:
- Це музей сучасного мистецтва?
- Так!
І підходять до напису: Археологічний музей ...
Талатлівий перекладач. Уявляю, скільки він лажі наперекладал там, де немає можливості перевірити його переклад кадрами з фільму.",1477,0.0351548418402671,0.1192129179835319,0.0216253343969583,0.1480571925640106,0.7122421860694885
12140,20145,"Дійсно, коли буде українська? Чи за що ми платимо гроші?",1475,0.0047651990316808,0.1008886247873306,0.0021927168127149,0.0803674682974815,0.8221991658210754
12141,18344,навіщо давати сім днів безкоштовно на огляд кіна . та в цю ж хвилину плати кошти за перегляд,1474,0.0803674682974815,0.2281664758920669,0.0027249858248978,0.0460439100861549,0.7371681928634644
12142,18344,ця програма повне гімно обдурюють людей,1473,0.0474358722567558,0.2227101624011993,0.0004020417982246,0.1919427812099456,0.3923468291759491
12148,15700,Илмлрш,1466,0.0006767021841369,0.0005803157691843,1.000000338535756e-05,0.8558611869812012,0.1778208613395691
12152,17716,взрыв мозга клас,1460,0.0050703319720923,0.0091356365010142,1.000000338535756e-05,0.0203423518687486,0.8933194279670715
12154,16586,"Понравился, тем что главная героиня искренняя, открытая девушка, которая пытается побороть свои комплексы, и ей это удается, затрагивается тема ""Отцы и дети"" но в этом фильме все конфликты разрешаются Хэппи эндом. Присутствуют трансы но они ведут себя как ранимые и женственные женщины, не пошлые, которые не пытаются никого перетянуть на свою сторону. ",1458,0.1871426999568939,0.4073434174060821,0.0088573545217514,0.2509227991104126,0.1824355274438858
12157,13213,love it,1455,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.8872146010398865,0.2227101624011993
12158,19070,"234234234234234234

dfgdfgfdgd

DFGdfgdgdgdg
gdfgdfgdfgdfgdfg
dfgdfgdfgdfgdfgdfgd",1452,0.3345994651317596,0.2227101624011993,0.1225332170724868,0.6001983880996704,0.3923468291759491
12159,19070,"dfgdfgdfgdfgdfgd
Dfgdfgdfgfdg

DFgdfgdfgdfgdfgdfg",1453,0.4149088561534881,0.275139719247818,0.0197291281074285,0.6224693655967712,0.3849221765995025
12160,19070,"sdfsdfsdfsdf
SDfsdfsdfsd


SDfsdfsdfsdfsdf",1454,0.4610267877578735,0.0980893224477768,0.0396488420665264,0.5544804334640503,0.1871426999568939
12163,4118,чому більшість фільмів російською? Де українською ,1431,0.0174524877220392,0.2018232196569442,0.0229873675853014,0.0534133315086364,0.8311530351638794
12164,2167,Де українськоюююю ,1432,0.0085874870419502,0.0583558417856693,1.000000338535756e-05,0.0716012045741081,0.607673168182373
12169,15286,Лалаллала,1437,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.9715740084648132,0.1871426999568939
12173,19070,Шгггг,1441,1.000000338535756e-05,0.0008659008308313,1.000000338535756e-05,0.5156299471855164,0.8706072568893433
12175,20408,Топчик,1443,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.9850529432296752,0.275139719247818
12179,20408,Топчик,1447,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.9850529432296752,0.275139719247818
12180,7233,топчик,1448,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.9850529432296752,0.275139719247818
12181,15700,топчик,1449,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.9850529432296752,0.275139719247818
12182,15700,топчик,1450,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.9850529432296752,0.275139719247818
12187,19499,може бути,1425,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.2069040536880493,0.9284188151359558
12189,20262,ашпа,1422,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,0.4455395638942718,0.320831298828125
12202,19070,за що платити. я так підключений на 200гр.місяць.чей платити за фільми які є у вільному доступу в інтернеті.з таким інтересом можна позбутися клієнтів. погані відгуки це крах для таких провайдерів. а особливо коли є вибір між ними. ,1408,0.0656148344278335,0.1403462588787078,0.0027249858248978,0.1824355274438858,0.7431780099868774
12203,15489,зашебись,1407,0.3557848632335663,0.0083257788792252,1.000000338535756e-05,1.000000338535756e-05,0.4765896201133728
12204,18652,"рекомендую, друг - Некит тоже оценил, он конечно не кинокритик, но ему зашло",1406,0.1067005917429924,0.0758681744337081,0.0010105045512318,0.3557848632335663,0.2814156115055084
12209,16278, ми дивимось 2рась,1401,0.0034934247378259,0.0050703319720923,1.000000338535756e-05,0.0980893224477768,0.7057950496673584
12212,17823, однокий  вовк,1398,0.004478383809328,0.0284460354596376,1.000000338535756e-05,0.1732981950044632,0.1561148911714553
12213,18943,прикольний мультік,1397,0.0145135829225182,0.0011087309103459,1.000000338535756e-05,0.839743971824646,0.1602760255336761
12214,18943,прикольний мультік,1396,0.0145135829225182,0.0011087309103459,1.000000338535756e-05,0.839743971824646,0.1602760255336761
12215,20145,та не когда рагуль тупоголовый,1394,0.0024826226290315,0.0980893224477768,1.000000338535756e-05,0.9263137578964232,0.2069040536880493
12218,18344,"Фільм в кращіх традиціях американського екшн, єдине що мене вразило це де вони знайшли таку потворну актрису на роль дружини Захара Беркута і де їй на Закарпатті в ті часи зробили таку потворну пластику, не міг дочекатися коли її вб'ють.",1391,0.0583558417856693,0.287777841091156,0.0064982711337506,0.0695517510175705,0.7931159734725952
12219,16278,Фільм цікавий. Переклад якісний.,1390,0.0042087957262992,0.0396488420665264,1.000000338535756e-05,0.1037586331367492,0.9814634323120116
12220,9044,Дуже чудовий фільм,1389,0.0037172525189816,0.0083257788792252,1.000000338535756e-05,0.0010105045512318,0.9972950220108032
12221,17210,Слава Україні. мскалів на гілляку,1388,0.1871426999568939,0.0827073454856872,1.000000338535756e-05,0.2069040536880493,0.3007555902004242
12222,19047,Чому не можу до дивитися фільми,1387,0.004478383809328,0.3073680400848388,1.000000338535756e-05,0.0488677844405174,0.9324633479118348
12223,19047,Чому не можу дозвонитись фільм?,1385,0.0009499436710029,0.0267692860215902,1.000000338535756e-05,0.7122421860694885,0.5312193632125854
12224,19047,Чому не можу дозвонитись фільм?,1386,0.0009499436710029,0.0267692860215902,1.000000338535756e-05,0.7122421860694885,0.5312193632125854
12225,19047,Чому не можу дозвонитись фільм?,1384,0.0009499436710029,0.0267692860215902,1.000000338535756e-05,0.7122421860694885,0.5312193632125854
12226,19047,Чому не можу дозвонитись фільм?,1383,0.0009499436710029,0.0267692860215902,1.000000338535756e-05,0.7122421860694885,0.5312193632125854
12227,19047,Чому не можу дозвонитись фільм?,1382,0.0009499436710029,0.0267692860215902,1.000000338535756e-05,0.7122421860694885,0.5312193632125854
12228,19047,"Розчарування....затянуте нуднувате, можна не дивитися. Кліп Тіни Кароль крутійший за фільм.",1381,0.0384761877357959,0.1520422399044037,0.0055649247951805,0.0488677844405174,0.8439050912857056
12234,20158,кіно дуже цікаве ,1374,0.0046195713803172,0.0583558417856693,1.000000338535756e-05,0.0244330931454896,0.9566442370414734
12235,2397,в гшщщ гннщвгг на її неї що у вас є а гшщщ ан гшщщ гшщщ шага що у вас не і нк їх ще її ї що г на жовтень на ще нннщ ще їх щї що їч нї їщ що їх згї з'їзд в що гзїн гшщщ а нїг до до 5анголан,1373,0.1037586331367492,0.1403462588787078,0.0075872424058616,0.0953594595193862,0.9553291201591492
12238,19047,Не тратьте на нього свій час,1370,0.0028995804022997,0.1159707233309745,1.000000338535756e-05,0.4688006341457367,0.6224693655967712
12243,18812,Всім реомендую Дуже хороший украінський фіільм,1365,0.1732981950044632,0.0149670839309692,0.0012165895896032,0.0758681744337081,0.320831298828125
12244,19350,"чудовий фільм, гарні актори, цікаві персонажі! побільше б таких фільмів!",1364,0.1968362182378769,0.0503406263887882,0.0408557131886482,0.0351548418402671,0.7663036584854126
12252,20268,"Не той фільм. Замість ""Подорожі"" програється ""Астерікс"". Виправте, будь ласка.",1351,0.0050703319720923,0.1097157895565033,0.0064982711337506,0.6723417043685913,0.3276783227920532
12256,3620,б ни т. ,1346,1.000000338535756e-05,0.0926977768540382,1.000000338535756e-05,0.6723417043685913,0.1824355274438858
12260,17495,аудио перевод могли бы на русский язык,1342,0.1008886247873306,0.0396488420665264,1.000000338535756e-05,0.7248802781105042,0.1067005917429924
12261,9299,Весь час переривається  фільм,1339,0.0311538260430097,0.0085874870419502,0.0008930459152907,0.4149088561534881,0.3849221765995025
12263,19047,Фільм сподобався! Актори гарні....Дякую,1336,0.0209742411971092,0.1097157895565033,0.0055649247951805,0.0875738412141799,0.5000100135803223
12265,18308,Чому немає української озвучки?,1334,0.0015587612288072,0.1225332170724868,0.0005293049616739,0.7431780099868774,0.1778208613395691
12266,8352,можно без денег,1333,0.0637249946594238,0.0109969424083828,1.000000338535756e-05,0.4149088561534881,0.1128054112195968
12268,20338,Український дубляж бомбезний. Дякую!,1330,0.0330959782004356,0.3702353835105896,0.0006767021841369,0.0191340371966362,0.8634016513824463
12269,20145,Коли буде українська доріжка?,1327,0.00081408576807,0.0656148344278335,1.000000338535756e-05,0.5621865391731262,0.5078218579292297
12270,20145,Коли буде українська доріжка?,1326,0.00081408576807,0.0656148344278335,1.000000338535756e-05,0.5621865391731262,0.5078218579292297
12271,2167,"если не вдаваться в мелочи, то фильм хороший",1325,0.0503406263887882,0.0100235687568783,1.000000338535756e-05,0.4688006341457367,0.1294127255678177
12272,20253,"Дякую, за український дубляж!) ",1324,0.0330959782004356,0.0758681744337081,0.0075872424058616,0.0100235687568783,0.839743971824646
12273,20253,крууууть! українсьою найліпше),1323,0.4378334879875183,0.0059210699982941,0.0008395892800763,0.015434555709362,0.6001983880996704
12275,20253,Дякую за чудову українську!!!,1321,0.2568419873714447,0.0716012045741081,0.0034934247378259,0.0026416745968163,0.7431780099868774
12277,17880,говно,1319,1.000000338535756e-05,0.9219318628311156,1.000000338535756e-05,0.0007196703809313,0.4073434174060821
12285,19047,"Фільм сподобався, актори зіграли свої ролі на п'ятірку. Так як коментували вище, то є над чим задуматись. Адже життя це не річку перейти. І не завжди буде так як нам хочеться. Супер. Рекомендую подивитися. ",1305,0.027595279738307,0.1366183906793594,0.0011795104946941,0.1778208613395691,0.7773098945617676
12286,20253,Извините а озвучьку нельзя поменять? ,1304,1.000000338535756e-05,0.2069040536880493,1.000000338535756e-05,0.9381340146064758,0.2069040536880493
12287,18842,шо за хуйня немає грошей блять,1303,0.0012548431986942,0.9942797422409058,0.0020607432816177,1.000000338535756e-05,0.6654205918312073
12290,19047,як подивитись фільм безкоштовно???,1282,0.0017646141350269,0.1159707233309745,0.0145135829225182,0.0106625109910964,0.9324633479118348
12296,19047,"як можна подивитися,тут тільки паро хв показує.",1254,0.0124416518956422,0.0518554598093032,0.000789366022218,0.0373368822038173,0.9539760947227478
12297,18308,"не трогайте природу, и она нас  не тронет",1235,0.0109969424083828,0.538993239402771,0.0022618477232754,0.1128054112195968,0.538993239402771
12299,17698,"Знятий гарно, хороша гра акторів, але сюжет... така сіра безвихідь...не сподобався",1237,0.061885979026556,0.3140605390071869,0.0019367348868399,0.0474358722567558,0.7122421860694885
12304,17880,????????????????????????,1242,1.000000338535756e-05,0.4225146472454071,0.0067028510384261,0.7663036584854126,0.2337163686752319
12309,19498,Дуже невдалий фільм. Не витрачайте час.,1234,0.0088573545217514,0.1645264774560928,1.000000338535756e-05,0.4378334879875183,0.6001983880996704
12316,19047,"Я з задоволенням. подивлюсь,бо в ньому знімалася моя внучка",1227,0.0737062692642211,0.1403462588787078,0.0010422309860587,0.0321107059717178,0.91965252161026
12317,17698,дивитись за 1грн.?? чому не можу?? ,1226,1.000000338535756e-05,0.0433757975697517,1.000000338535756e-05,0.8479777574539185,0.8774868249893188
12318,3477,имтомитиртоимтирарпорпорпорпорпдялаоплдчвмолдчмсолдполдрпворлдоплдровплдровплдроплдорлпорлдэпарнпаорыаорлдэпоржлдпорлджпыкорлдэплджроплджролдплдроплдроплджроыплджорплдэорплджорпарпврпрпарпарпар,1224,0.6723417043685913,0.1968362182378769,0.0566624328494071,0.287777841091156,0.2450950145721435
12319,20253,чудовий український дубляж!!!!,1223,0.1037586331367492,0.2814156115055084,0.0021927168127149,0.0009797518141567,0.8774868249893188
12320,19116,крутий фiльм!!! Рекомендую для перегляду!,1222,0.8439050912857056,0.0011435691267251,1.000000338535756e-05,0.0566624328494071,0.523430347442627
12323,18818,он платний,1218,1.000000338535756e-05,0.0015587612288072,1.000000338535756e-05,0.990301549434662,0.6584275364875793
12325,3858,"Фільм неймовірний, чуттєвий, вражаючий. Рекомендую.",1215,0.1159707233309745,0.0244330931454896,0.0014203583123162,0.1520422399044037,0.7057950496673584
12327,3858,"Фільм неймовірний, чуттєвий, вражаючий. Рекомендую.",1217,0.1159707233309745,0.0244330931454896,0.0014203583123162,0.1520422399044037,0.7057950496673584
12328,19060,я-данян,1163,0.0008395892800763,1.000000338535756e-05,1.000000338535756e-05,0.9808859825134276,0.1732981950044632
12329,10614,шуоу,1164,1.000000338535756e-05,1.000000338535756e-05,1.000000338535756e-05,1.0000100135803225,0.2281664758920669
12330,19060,я-данян,1165,0.0008395892800763,1.000000338535756e-05,1.000000338535756e-05,0.9808859825134276,0.1732981950044632
12332,19407,уроди я заплатив за тариф і маю ще за фільми платить ,1168,0.012831212952733,0.1602760255336761,1.000000338535756e-05,0.2069040536880493,0.8080772161483765
12333,18344,"Типовий екшен за американською традицію фактично беззмістовного кіно. Це при тому, що ""Захар Беркут"", це як твори Шекспіра, тобто він глибоко пронизаний філософським змістом та сакральною інформацією, передати що то є реально мистецтво, та що тут фактично не здійснено. Я особисто не міг цей фільм спокійно дивитися після книги, яка дуже високо підняла рівень очікування. Трохи про ключові ідеї книги!
Громада на противагу авторитаризму, вона-ж децентралізація у наших реаліях:
- у фільмі фактично вихолощено до того самого-ж авторитаризму, але від особи Захара Беркута, із цитатою у кінці, яка сприймається як маніпуляція,
- тоді як рішення приймало віче, із правом голосу у громадян, де до громади просто так не приймали, тим паче не надавали права голосу невідомо кому, що нам урок — не треба надавати права голосу рабам, особливо якщо то раби окупанта та агресора, та ким є всі російсько-мовні в очах орди-ж (московського улуса),
- щоб побудувати здорову громаду потрібні глибокі знання, про здобуття яких, та ефективну традицію чого, у книзі доволі розлого описано та що треба застосовувати і нам, бо фактично маємо заклади тимчасового утримання та суспільної MRussiфікації під вивіскою ""Школа"",
- громада то сила, коли всі у громаді рівні та застосовується спільне рішення із спільною відповідальністю: громадою Тухлі побудовано перехід-тунель до громад на угорському боці Карпат, що зокрема стало причиною спрямування доволі невеличкого обхідного загону монгол — Бурунда-богадира, а зовсім не банальна причина американських екшенів — помста, та цілого хана, громадою прийнято рішення вигнати Тугар Вовка, після того як він зарізав воя що хотів розкрити його зраду на Калці, громадами декількох селиш довкола вирішено прийняти бій у Тухлі, як найбільш стратегічно зручному місці, та із залученням молодців цих громад, фактично голос та інтереси громади враховано, на шкоду особистим інтересам, коли Захар особисто спустив катапульту на острівець із своїм сином, але щоб не випустити ворога, який приведе потім більший каральний загін та знищить громаду цілком.
Яскрава характеристика монголів, яку я до цього ніде не зустрічав, із асоціацію з орками, яку, не виключено, взяв Толкіен при створені мордору та що добре перекликається із чинною окупацією ордою-ж.
Обережна критика християнства, із натяком на осмислення читачем, на предмет сліпої віри, яка цілковито підміняє здоровий глузд, правду та знання виводить на рівень гріха — що зараз особливо культивує Москальский Паханат.",1167,0.0737062692642211,0.1688669472932815,0.0311538260430097,0.0780881643295288,0.8175845146179199
12335,18344,Чому за український фільм я маю платити?,1170,0.0012165895896032,0.0420977249741554,1.000000338535756e-05,0.3702353835105896,0.754925012588501
12336,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1171,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12338,20063,оневорпал,1187,0.0009797518141567,0.0159163940697908,1.000000338535756e-05,0.771853506565094,0.1294127255678177
12340,18773,"Так сибе фильм  не ахти но один раз посмотреть можно ,)",1189,0.4149088561534881,0.0064982711337506,1.000000338535756e-05,0.1824355274438858,0.1294127255678177
12341,18766,В описі фільма виправіть XIX ст. на ХХ. Події відбуваються в 30х роках 20сторіччя,1190,0.0174524877220392,0.0803674682974815,0.0010422309860587,0.8221991658210754,0.2814156115055084
12347,19407,як скачати на телефон,1196,0.0016078451881185,1.000000338535756e-05,1.000000338535756e-05,0.9019306898117064,0.8311530351638794
12348,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1172,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12349,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1173,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12350,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1174,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12351,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1175,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12354,19190,"Фільм - жах! Довгі діалоги, не смішні жарти, в фільмі взагалі немає ніякої дії. Головні герої не викликають симпатії.",1199,0.0980893224477768,0.3415925204753876,0.0185565669089555,0.2069040536880493,0.4610267877578735
12355,19047,"дуже сподобався фільм, дивилася і дивилась би ще...",1200,0.0132328206673264,0.6001983880996704,0.0267692860215902,0.0050703319720923,0.8439050912857056
12361,19407,як можна подивитися 2 частину безкоштовно ?,1206,0.0008659008308313,0.0321107059717178,0.0005984087474644,0.2227101624011993,0.8670457601547241
12364,10674,Геніальний фільм. Після перегляду неймовірні враження,1209,0.2227101624011993,0.061885979026556,1.000000338535756e-05,0.3007555902004242,0.7122421860694885
12365,10674,Геніальний фільм. Після перегляду неймовірні враження,1210,0.2227101624011993,0.061885979026556,1.000000338535756e-05,0.3007555902004242,0.7122421860694885
12366,18812,це очень хорошой й фильм но прикинци грусна когда фокстер знищився,1211,0.5621865391731262,0.0446908622980117,0.003955406602472,0.0216253343969583,0.2393593490123748
12367,18812,дуже гарний фільм но в кінці риветь захотілося сумно коли Фокстер знищився,1212,0.0088573545217514,0.1919427812099456,0.0100235687568783,0.0803674682974815,0.7057950496673584
12368,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1176,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12369,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1177,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
12370,18766,"Всеж таки фільм за мотивами книги, тому подробиці всіх подій потрібно шукати саме в ній. Сам фільм гарний, емоційний, з гарною картинкою, і чітким змістом - Голодомор. Росія, як правонаступниця СРСР має виплачувати такіж репарації як сьогодні виплачує Німеччина, за всі злочини проти людства і проти всіх пригнічених, завойованих, замордованих народів Імперії. Слава Україні! Сава Нації! Україна Понад Усе! - або смерть від голоду та розстрілів чекають Вас. Сьогодні, доречі, саме в ці хвилини поки Ви читаєте цей текст йдуть обстріли нашої країни, людьми, які бажають лише смерті для кожного, хто вважає себе українцем. А Ви ще задаєтесь питанням - хто ж правий.",1178,0.0827073454856872,0.2069040536880493,0.0446908622980117,0.0737062692642211,0.7663036584854126
